champion1,champion2,win1,win2
深海泰坦,祖安怒兽,0,1
深海泰坦,祖安狂人,0,0
深海泰坦,离群之刺,3,1
深海泰坦,符文法师,9,13
深海泰坦,翠神,1,1
深海泰坦,腕豪,9,12
深海泰坦,英勇投弹手,2,1
深海泰坦,荆棘之兴,0,0
深海泰坦,荒漠屠夫,1,4
深海泰坦,荣耀行刑官,7,12
深海泰坦,蒸汽机器人,0,1
深海泰坦,虚空之女,5,1
深海泰坦,虚空之眼,0,2
深海泰坦,虚空先知,2,1
深海泰坦,虚空恐惧,2,0
深海泰坦,虚空掠夺者,7,6
深海泰坦,虚空行者,5,5
深海泰坦,虚空遁地兽,1,2
深海泰坦,蛮族之王,6,5
深海泰坦,蜘蛛女皇,2,2
深海泰坦,血港鬼影,1,1
深海泰坦,解脱者,14,15
深海泰坦,诡术妖姬,9,7
深海泰坦,诺克萨斯之手,0,4
深海泰坦,诺克萨斯统领,1,0
深海泰坦,赏金猎人,18,11
深海泰坦,迅捷斥候,0,2
深海泰坦,远古巫灵,3,3
深海泰坦,远古恐惧,1,1
深海泰坦,迷失之牙,2,4
深海泰坦,逆羽,1,3
深海泰坦,邪恶小法师,1,1
深海泰坦,酒桶,7,3
深海泰坦,铁铠冥魂,0,0
深海泰坦,铸星龙王,0,0
深海泰坦,镕铁少女,1,3
深海泰坦,雪原双子,3,2
深海泰坦,青钢影,12,14
深海泰坦,风暴之怒,11,5
深海泰坦,魂锁典狱长,13,15
深海泰坦,魔法猫咪,15,17
深海泰坦,魔蛇之拥,2,2
深海泰坦,麦林炮手,6,13
深海泰坦,黑暗之女,1,1
深海泰坦,齐天大圣,2,4
深海泰坦,龙血武姬,0,1
深渊巨口,潮汐海灵,0,1
深渊巨口,灵罗娃娃,2,1
深渊巨口,炼金术士,1,2
深渊巨口,熔岩巨兽,1,0
深渊巨口,爆破鬼才,1,1
深渊巨口,牛头酋长,1,1
深渊巨口,牧魂人,0,0
深渊巨口,狂战士,0,0
深渊巨口,狂暴之心,3,2
深渊巨口,狂野女猎手,2,0
深渊巨口,猩红收割者,2,1
深渊巨口,琴瑟仙女,0,0
深渊巨口,瓦洛兰之盾,3,1
深渊巨口,生化魔人,0,0
深渊巨口,疾风剑豪,0,0
深渊巨口,痛苦之拥,1,4
深渊巨口,瘟疫之源,2,4
深渊巨口,皎月女神,1,1
深渊巨口,皮城女警,1,1
深渊巨口,皮城执法官,0,0
深渊巨口,盲僧,5,9
深渊巨口,破败之王,6,1
深渊巨口,祖安怒兽,0,0
深渊巨口,祖安狂人,2,0
深渊巨口,离群之刺,0,3
深渊巨口,符文法师,3,2
深渊巨口,翠神,1,0
深渊巨口,腕豪,2,2
深渊巨口,英勇投弹手,0,0
深渊巨口,荆棘之兴,1,0
深渊巨口,荒漠屠夫,1,0
深渊巨口,荣耀行刑官,4,4
深渊巨口,蒸汽机器人,2,3
深渊巨口,虚空之女,3,4
深渊巨口,虚空之眼,0,1
深渊巨口,虚空先知,0,0
深渊巨口,虚空恐惧,0,0
深渊巨口,虚空掠夺者,1,1
深渊巨口,虚空行者,3,1
深渊巨口,虚空遁地兽,0,2
深渊巨口,蛮族之王,6,6
深渊巨口,蜘蛛女皇,0,1
深渊巨口,血港鬼影,0,2
深渊巨口,解脱者,7,6
深渊巨口,诡术妖姬,4,0
深渊巨口,诺克萨斯之手,3,2
深渊巨口,诺克萨斯统领,0,0
深渊巨口,赏金猎人,9,6
深渊巨口,迅捷斥候,1,0
深渊巨口,远古巫灵,1,2
深渊巨口,远古恐惧,0,0
深渊巨口,迷失之牙,0,1
深渊巨口,逆羽,1,0
深渊巨口,邪恶小法师,1,2
深渊巨口,酒桶,2,0
深渊巨口,铁铠冥魂,0,0
深渊巨口,铸星龙王,0,0
深渊巨口,镕铁少女,0,1
深渊巨口,雪原双子,0,0
深渊巨口,青钢影,2,6
深渊巨口,风暴之怒,3,1
深渊巨口,魂锁典狱长,2,3
深渊巨口,魔法猫咪,3,1
深渊巨口,魔蛇之拥,1,3
深渊巨口,麦林炮手,3,3
深渊巨口,黑暗之女,1,1
深渊巨口,齐天大圣,0,1
深渊巨口,龙血武姬,1,0
潮汐海灵,灵罗娃娃,2,1
潮汐海灵,炼金术士,1,0
潮汐海灵,熔岩巨兽,0,0
潮汐海灵,爆破鬼才,2,2
潮汐海灵,牛头酋长,1,1
潮汐海灵,牧魂人,0,0
潮汐海灵,狂战士,0,0
潮汐海灵,狂暴之心,1,2
潮汐海灵,狂野女猎手,1,2
潮汐海灵,猩红收割者,3,0
潮汐海灵,琴瑟仙女,1,1
潮汐海灵,瓦洛兰之盾,1,0
潮汐海灵,生化魔人,0,0
潮汐海灵,疾风剑豪,3,2
潮汐海灵,痛苦之拥,1,2
潮汐海灵,瘟疫之源,0,1
潮汐海灵,皎月女神,2,2
潮汐海灵,皮城女警,0,0
潮汐海灵,皮城执法官,0,0
潮汐海灵,盲僧,5,5
潮汐海灵,破败之王,3,1
潮汐海灵,祖安怒兽,0,0
潮汐海灵,祖安狂人,0,1
潮汐海灵,离群之刺,0,1
潮汐海灵,符文法师,2,0
潮汐海灵,翠神,1,0
潮汐海灵,腕豪,0,2
潮汐海灵,英勇投弹手,0,0
潮汐海灵,荆棘之兴,1,0
潮汐海灵,荒漠屠夫,0,1
潮汐海灵,荣耀行刑官,4,3
潮汐海灵,蒸汽机器人,0,0
潮汐海灵,虚空之女,1,2
潮汐海灵,虚空之眼,0,0
潮汐海灵,虚空先知,0,0
潮汐海灵,虚空恐惧,0,0
潮汐海灵,虚空掠夺者,0,2
潮汐海灵,虚空行者,2,2
潮汐海灵,虚空遁地兽,1,1
潮汐海灵,蛮族之王,2,0
潮汐海灵,蜘蛛女皇,0,0
潮汐海灵,血港鬼影,1,0
潮汐海灵,解脱者,1,4
潮汐海灵,诡术妖姬,3,3
潮汐海灵,诺克萨斯之手,1,0
潮汐海灵,诺克萨斯统领,1,0
潮汐海灵,赏金猎人,5,5
潮汐海灵,迅捷斥候,0,0
潮汐海灵,远古巫灵,0,1
潮汐海灵,远古恐惧,0,0
潮汐海灵,迷失之牙,0,2
潮汐海灵,逆羽,3,0
潮汐海灵,邪恶小法师,0,0
潮汐海灵,酒桶,2,4
潮汐海灵,铁铠冥魂,0,0
潮汐海灵,铸星龙王,1,0
潮汐海灵,镕铁少女,0,0
潮汐海灵,雪原双子,0,1
潮汐海灵,青钢影,1,4
潮汐海灵,风暴之怒,3,0
潮汐海灵,魂锁典狱长,2,3
潮汐海灵,魔法猫咪,3,1
潮汐海灵,魔蛇之拥,0,1
潮汐海灵,麦林炮手,1,1
潮汐海灵,黑暗之女,0,0
潮汐海灵,齐天大圣,2,1
潮汐海灵,龙血武姬,0,0
灵罗娃娃,炼金术士,2,3
灵罗娃娃,熔岩巨兽,1,2
灵罗娃娃,爆破鬼才,9,5
灵罗娃娃,牛头酋长,2,2
灵罗娃娃,牧魂人,1,0
灵罗娃娃,狂战士,4,3
灵罗娃娃,狂暴之心,6,5
灵罗娃娃,狂野女猎手,9,7
灵罗娃娃,猩红收割者,4,3
灵罗娃娃,琴瑟仙女,6,4
灵罗娃娃,瓦洛兰之盾,0,2
灵罗娃娃,生化魔人,3,1
灵罗娃娃,疾风剑豪,10,5
灵罗娃娃,痛苦之拥,4,4
灵罗娃娃,瘟疫之源,6,1
灵罗娃娃,皎月女神,9,2
灵罗娃娃,皮城女警,9,2
灵罗娃娃,皮城执法官,0,0
灵罗娃娃,盲僧,24,22
灵罗娃娃,破败之王,4,5
灵罗娃娃,祖安怒兽,0,0
灵罗娃娃,祖安狂人,3,3
灵罗娃娃,离群之刺,5,3
灵罗娃娃,符文法师,10,9
灵罗娃娃,翠神,1,1
灵罗娃娃,腕豪,13,11
灵罗娃娃,英勇投弹手,1,2
灵罗娃娃,荆棘之兴,1,0
灵罗娃娃,荒漠屠夫,6,1
灵罗娃娃,荣耀行刑官,14,14
灵罗娃娃,蒸汽机器人,3,1
灵罗娃娃,虚空之女,4,11
灵罗娃娃,虚空之眼,2,1
灵罗娃娃,虚空先知,4,0
灵罗娃娃,虚空恐惧,1,1
灵罗娃娃,虚空掠夺者,6,11
灵罗娃娃,虚空行者,8,5
灵罗娃娃,虚空遁地兽,2,2
灵罗娃娃,蛮族之王,3,5
灵罗娃娃,蜘蛛女皇,0,2
灵罗娃娃,血港鬼影,9,5
灵罗娃娃,解脱者,24,20
灵罗娃娃,诡术妖姬,16,15
灵罗娃娃,诺克萨斯之手,2,6
灵罗娃娃,诺克萨斯统领,1,0
灵罗娃娃,赏金猎人,25,18
灵罗娃娃,迅捷斥候,0,0
灵罗娃娃,远古巫灵,1,2
灵罗娃娃,远古恐惧,0,6
灵罗娃娃,迷失之牙,2,4
灵罗娃娃,逆羽,2,1
灵罗娃娃,邪恶小法师,3,1
灵罗娃娃,酒桶,10,9
灵罗娃娃,铁铠冥魂,5,2
灵罗娃娃,铸星龙王,0,1
灵罗娃娃,镕铁少女,5,4
灵罗娃娃,雪原双子,1,3
灵罗娃娃,青钢影,31,20
灵罗娃娃,风暴之怒,10,3
灵罗娃娃,魂锁典狱长,15,9
灵罗娃娃,魔法猫咪,18,12
灵罗娃娃,魔蛇之拥,4,3
灵罗娃娃,麦林炮手,9,8
灵罗娃娃,黑暗之女,1,4
灵罗娃娃,齐天大圣,3,0
灵罗娃娃,龙血武姬,1,0
炼金术士,熔岩巨兽,0,0
炼金术士,爆破鬼才,0,2
炼金术士,牛头酋长,0,3
炼金术士,牧魂人,1,0
炼金术士,狂战士,1,1
炼金术士,狂暴之心,4,3
炼金术士,狂野女猎手,3,4
炼金术士,猩红收割者,1,1
炼金术士,琴瑟仙女,4,1
炼金术士,瓦洛兰之盾,2,0
炼金术士,生化魔人,1,0
炼金术士,疾风剑豪,5,1
炼金术士,痛苦之拥,2,4
炼金术士,瘟疫之源,1,0
炼金术士,皎月女神,1,4
炼金术士,皮城女警,2,1
炼金术士,皮城执法官,0,0
炼金术士,盲僧,11,7
炼金术士,破败之王,4,4
炼金术士,祖安怒兽,0,0
炼金术士,祖安狂人,1,1
炼金术士,离群之刺,1,0
炼金术士,符文法师,5,4
炼金术士,翠神,1,0
炼金术士,腕豪,9,4
炼金术士,英勇投弹手,1,0
炼金术士,荆棘之兴,0,1
炼金术士,荒漠屠夫,3,0
炼金术士,荣耀行刑官,9,4
炼金术士,蒸汽机器人,0,1
炼金术士,虚空之女,4,3
炼金术士,虚空之眼,0,0
炼金术士,虚空先知,1,0
炼金术士,虚空恐惧,0,0
炼金术士,虚空掠夺者,5,2
炼金术士,虚空行者,1,1
炼金术士,虚空遁地兽,2,1
炼金术士,蛮族之王,5,5
炼金术士,蜘蛛女皇,1,0
炼金术士,血港鬼影,3,2
炼金术士,解脱者,14,8
炼金术士,诡术妖姬,7,1
炼金术士,诺克萨斯之手,1,3
炼金术士,诺克萨斯统领,0,0
炼金术士,赏金猎人,21,7
炼金术士,迅捷斥候,0,0
炼金术士,远古巫灵,2,1
炼金术士,远古恐惧,0,0
炼金术士,迷失之牙,3,3
炼金术士,逆羽,0,2
炼金术士,邪恶小法师,3,0
炼金术士,酒桶,3,2
炼金术士,铁铠冥魂,0,0
炼金术士,铸星龙王,0,0
炼金术士,镕铁少女,3,0
炼金术士,雪原双子,2,2
炼金术士,青钢影,8,7
炼金术士,风暴之怒,4,3
炼金术士,魂锁典狱长,4,8
炼金术士,魔法猫咪,10,2
炼金术士,魔蛇之拥,4,3
炼金术士,麦林炮手,1,2
炼金术士,黑暗之女,0,2
炼金术士,齐天大圣,0,0
炼金术士,龙血武姬,1,0
熔岩巨兽,爆破鬼才,4,3
熔岩巨兽,牛头酋长,0,0
熔岩巨兽,牧魂人,0,0
熔岩巨兽,狂战士,3,0
熔岩巨兽,狂暴之心,10,1
熔岩巨兽,狂野女猎手,6,4
熔岩巨兽,猩红收割者,0,2
熔岩巨兽,琴瑟仙女,2,1
熔岩巨兽,瓦洛兰之盾,1,1
熔岩巨兽,生化魔人,0,1
熔岩巨兽,疾风剑豪,5,0
熔岩巨兽,痛苦之拥,1,5
熔岩巨兽,瘟疫之源,3,3
熔岩巨兽,皎月女神,4,1
熔岩巨兽,皮城女警,1,1
熔岩巨兽,皮城执法官,1,1
熔岩巨兽,盲僧,8,13
熔岩巨兽,破败之王,0,1
熔岩巨兽,祖安怒兽,0,0
熔岩巨兽,祖安狂人,1,2
熔岩巨兽,离群之刺,2,2
熔岩巨兽,符文法师,1,0
熔岩巨兽,翠神,0,2
熔岩巨兽,腕豪,1,1
熔岩巨兽,英勇投弹手,1,1
熔岩巨兽,荆棘之兴,2,0
熔岩巨兽,荒漠屠夫,3,1
熔岩巨兽,荣耀行刑官,7,3
熔岩巨兽,蒸汽机器人,0,3
熔岩巨兽,虚空之女,6,2
熔岩巨兽,虚空之眼,0,0
熔岩巨兽,虚空先知,1,1
熔岩巨兽,虚空恐惧,1,1
熔岩巨兽,虚空掠夺者,1,1
熔岩巨兽,虚空行者,3,3
熔岩巨兽,虚空遁地兽,1,2
熔岩巨兽,蛮族之王,10,10
熔岩巨兽,蜘蛛女皇,0,1
熔岩巨兽,血港鬼影,7,5
熔岩巨兽,解脱者,10,17
熔岩巨兽,诡术妖姬,4,6
熔岩巨兽,诺克萨斯之手,2,1
熔岩巨兽,诺克萨斯统领,1,0
熔岩巨兽,赏金猎人,10,14
熔岩巨兽,迅捷斥候,0,0
熔岩巨兽,远古巫灵,2,1
熔岩巨兽,远古恐惧,0,1
熔岩巨兽,迷失之牙,0,2
熔岩巨兽,逆羽,1,1
熔岩巨兽,邪恶小法师,1,0
熔岩巨兽,酒桶,4,3
熔岩巨兽,铁铠冥魂,0,0
熔岩巨兽,铸星龙王,1,0
熔岩巨兽,镕铁少女,0,3
熔岩巨兽,雪原双子,1,3
熔岩巨兽,青钢影,4,5
熔岩巨兽,风暴之怒,1,3
熔岩巨兽,魂锁典狱长,2,2
熔岩巨兽,魔法猫咪,6,6
熔岩巨兽,魔蛇之拥,3,1
熔岩巨兽,麦林炮手,3,2
熔岩巨兽,黑暗之女,2,0
熔岩巨兽,齐天大圣,1,2
熔岩巨兽,龙血武姬,1,0
爆破鬼才,牛头酋长,3,3
爆破鬼才,牧魂人,0,0
爆破鬼才,狂战士,1,2
爆破鬼才,狂暴之心,9,5
爆破鬼才,狂野女猎手,4,9
爆破鬼才,猩红收割者,1,4
爆破鬼才,琴瑟仙女,0,1
爆破鬼才,瓦洛兰之盾,0,1
爆破鬼才,生化魔人,5,0
爆破鬼才,疾风剑豪,3,10
爆破鬼才,痛苦之拥,3,1
爆破鬼才,瘟疫之源,4,6
爆破鬼才,皎月女神,4,6
爆破鬼才,皮城女警,2,7
爆破鬼才,皮城执法官,0,0
爆破鬼才,盲僧,11,25
爆破鬼才,破败之王,4,2
爆破鬼才,祖安怒兽,0,1
爆破鬼才,祖安狂人,1,1
爆破鬼才,离群之刺,3,3
爆破鬼才,符文法师,9,7
爆破鬼才,翠神,4,0
爆破鬼才,腕豪,8,11
爆破鬼才,英勇投弹手,2,1
爆破鬼才,荆棘之兴,0,0
爆破鬼才,荒漠屠夫,4,1
爆破鬼才,荣耀行刑官,10,12
爆破鬼才,蒸汽机器人,0,4
爆破鬼才,虚空之女,9,3
爆破鬼才,虚空之眼,3,0
爆破鬼才,虚空先知,2,1
爆破鬼才,虚空恐惧,0,3
爆破鬼才,虚空掠夺者,5,2
爆破鬼才,虚空行者,4,6
爆破鬼才,虚空遁地兽,2,6
爆破鬼才,蛮族之王,9,8
爆破鬼才,蜘蛛女皇,1,2
爆破鬼才,血港鬼影,5,7
爆破鬼才,解脱者,11,20
爆破鬼才,诡术妖姬,10,12
爆破鬼才,诺克萨斯之手,5,1
爆破鬼才,诺克萨斯统领,0,0
爆破鬼才,赏金猎人,29,25
爆破鬼才,迅捷斥候,2,1
爆破鬼才,远古巫灵,3,2
爆破鬼才,远古恐惧,1,1
爆破鬼才,迷失之牙,1,6
爆破鬼才,逆羽,4,1
爆破鬼才,邪恶小法师,1,2
爆破鬼才,酒桶,2,5
爆破鬼才,铁铠冥魂,1,0
爆破鬼才,铸星龙王,0,0
爆破鬼才,镕铁少女,0,2
爆破鬼才,雪原双子,1,3
爆破鬼才,青钢影,15,13
爆破鬼才,风暴之怒,5,3
爆破鬼才,魂锁典狱长,13,6
爆破鬼才,魔法猫咪,10,10
爆破鬼才,魔蛇之拥,4,5
爆破鬼才,麦林炮手,3,12
爆破鬼才,黑暗之女,1,5
爆破鬼才,齐天大圣,1,3
爆破鬼才,龙血武姬,0,0
牛头酋长,牧魂人,0,0
牛头酋长,狂战士,1,0
牛头酋长,狂暴之心,6,4
牛头酋长,狂野女猎手,7,2
牛头酋长,猩红收割者,1,2
牛头酋长,琴瑟仙女,1,1
牛头酋长,瓦洛兰之盾,2,0
牛头酋长,生化魔人,0,0
牛头酋长,疾风剑豪,4,5
牛头酋长,痛苦之拥,1,3
牛头酋长,瘟疫之源,0,1
牛头酋长,皎月女神,5,0
牛头酋长,皮城女警,0,2
牛头酋长,皮城执法官,0,0
牛头酋长,盲僧,8,13
牛头酋长,破败之王,5,0
牛头酋长,祖安怒兽,0,0
牛头酋长,祖安狂人,2,0
牛头酋长,离群之刺,1,3
牛头酋长,符文法师,4,1
牛头酋长,翠神,0,2
牛头酋长,腕豪,10,8
牛头酋长,英勇投弹手,0,0
牛头酋长,荆棘之兴,0,0
牛头酋长,荒漠屠夫,0,0
牛头酋长,荣耀行刑官,8,6
牛头酋长,蒸汽机器人,1,1
牛头酋长,虚空之女,8,6
牛头酋长,虚空之眼,1,1
牛头酋长,虚空先知,0,0
牛头酋长,虚空恐惧,0,0
牛头酋长,虚空掠夺者,7,9
牛头酋长,虚空行者,1,4
牛头酋长,虚空遁地兽,1,3
牛头酋长,蛮族之王,9,4
牛头酋长,蜘蛛女皇,0,0
牛头酋长,血港鬼影,4,0
牛头酋长,解脱者,10,13
牛头酋长,诡术妖姬,5,9
牛头酋长,诺克萨斯之手,3,0
牛头酋长,诺克萨斯统领,0,1
牛头酋长,赏金猎人,11,21
牛头酋长,迅捷斥候,1,1
牛头酋长,远古巫灵,3,2
牛头酋长,远古恐惧,2,1
牛头酋长,迷失之牙,0,2
牛头酋长,逆羽,3,2
牛头酋长,邪恶小法师,1,1
牛头酋长,酒桶,7,5
牛头酋长,铁铠冥魂,2,0
牛头酋长,铸星龙王,1,1
牛头酋长,镕铁少女,6,6
牛头酋长,雪原双子,1,2
牛头酋长,青钢影,5,11
牛头酋长,风暴之怒,0,2
牛头酋长,魂锁典狱长,4,4
牛头酋长,魔法猫咪,3,5
牛头酋长,魔蛇之拥,1,2
牛头酋长,麦林炮手,5,1
牛头酋长,黑暗之女,0,0
牛头酋长,齐天大圣,3,1
牛头酋长,龙血武姬,0,0
牧魂人,狂战士,0,0
牧魂人,狂暴之心,1,0
牧魂人,狂野女猎手,0,0
牧魂人,猩红收割者,0,1
牧魂人,琴瑟仙女,0,0
牧魂人,瓦洛兰之盾,0,0
牧魂人,生化魔人,0,0
牧魂人,疾风剑豪,0,0
牧魂人,痛苦之拥,0,0
牧魂人,瘟疫之源,0,0
牧魂人,皎月女神,0,0
牧魂人,皮城女警,1,0
牧魂人,皮城执法官,0,0
牧魂人,盲僧,0,3
牧魂人,破败之王,1,0
牧魂人,祖安怒兽,0,0
牧魂人,祖安狂人,0,0
牧魂人,离群之刺,0,0
牧魂人,符文法师,0,0
牧魂人,翠神,0,0
牧魂人,腕豪,0,1
牧魂人,英勇投弹手,1,0
牧魂人,荆棘之兴,0,0
牧魂人,荒漠屠夫,0,0
牧魂人,荣耀行刑官,0,0
牧魂人,蒸汽机器人,0,0
牧魂人,虚空之女,1,1
牧魂人,虚空之眼,0,0
牧魂人,虚空先知,0,0
牧魂人,虚空恐惧,0,0
牧魂人,虚空掠夺者,0,0
牧魂人,虚空行者,1,0
牧魂人,虚空遁地兽,0,0
牧魂人,蛮族之王,0,0
牧魂人,蜘蛛女皇,0,0
牧魂人,血港鬼影,1,0
牧魂人,解脱者,0,0
牧魂人,诡术妖姬,0,0
牧魂人,诺克萨斯之手,0,0
牧魂人,诺克萨斯统领,0,0
牧魂人,赏金猎人,0,1
牧魂人,迅捷斥候,0,0
牧魂人,远古巫灵,0,0
牧魂人,远古恐惧,0,0
牧魂人,迷失之牙,0,1
牧魂人,逆羽,0,0
牧魂人,邪恶小法师,1,0
牧魂人,酒桶,0,0
牧魂人,铁铠冥魂,0,0
牧魂人,铸星龙王,0,0
牧魂人,镕铁少女,0,0
牧魂人,雪原双子,0,1
牧魂人,青钢影,0,0
牧魂人,风暴之怒,0,0
牧魂人,魂锁典狱长,0,0
牧魂人,魔法猫咪,0,0
牧魂人,魔蛇之拥,0,0
牧魂人,麦林炮手,0,0
牧魂人,黑暗之女,0,0
牧魂人,齐天大圣,0,0
牧魂人,龙血武姬,0,0
狂战士,狂暴之心,0,1
狂战士,狂野女猎手,3,1
狂战士,猩红收割者,2,3
狂战士,琴瑟仙女,1,2
狂战士,瓦洛兰之盾,0,0
狂战士,生化魔人,3,1
狂战士,疾风剑豪,1,8
狂战士,痛苦之拥,0,0
狂战士,瘟疫之源,0,0
狂战士,皎月女神,2,1
狂战士,皮城女警,1,3
狂战士,皮城执法官,0,0
狂战士,盲僧,6,7
狂战士,破败之王,0,1
狂战士,祖安怒兽,1,0
狂战士,祖安狂人,0,2
狂战士,离群之刺,0,0
狂战士,符文法师,2,2
狂战士,翠神,1,0
狂战士,腕豪,4,1
狂战士,英勇投弹手,1,0
狂战士,荆棘之兴,0,1
狂战士,荒漠屠夫,1,1
狂战士,荣耀行刑官,6,3
狂战士,蒸汽机器人,0,1
狂战士,虚空之女,0,2
狂战士,虚空之眼,0,0
狂战士,虚空先知,3,1
狂战士,虚空恐惧,0,0
狂战士,虚空掠夺者,1,0
狂战士,虚空行者,0,1
狂战士,虚空遁地兽,3,2
狂战士,蛮族之王,0,3
狂战士,蜘蛛女皇,0,1
狂战士,血港鬼影,3,2
狂战士,解脱者,3,8
狂战士,诡术妖姬,3,1
狂战士,诺克萨斯之手,1,0
狂战士,诺克萨斯统领,0,1
狂战士,赏金猎人,5,4
狂战士,迅捷斥候,0,0
狂战士,远古巫灵,0,1
狂战士,远古恐惧,3,0
狂战士,迷失之牙,1,0
狂战士,逆羽,1,1
狂战士,邪恶小法师,1,1
狂战士,酒桶,1,2
狂战士,铁铠冥魂,0,1
狂战士,铸星龙王,0,0
狂战士,镕铁少女,0,0
狂战士,雪原双子,0,1
狂战士,青钢影,3,6
狂战士,风暴之怒,2,1
狂战士,魂锁典狱长,1,5
狂战士,魔法猫咪,5,0
狂战士,魔蛇之拥,6,1
狂战士,麦林炮手,4,0
狂战士,黑暗之女,1,0
狂战士,齐天大圣,0,1
狂战士,龙血武姬,0,0
狂暴之心,狂野女猎手,10,13
狂暴之心,猩红收割者,5,8
狂暴之心,琴瑟仙女,1,6
狂暴之心,瓦洛兰之盾,1,3
狂暴之心,生化魔人,2,0
狂暴之心,疾风剑豪,17,11
狂暴之心,痛苦之拥,7,3
狂暴之心,瘟疫之源,3,2
狂暴之心,皎月女神,5,8
狂暴之心,皮城女警,5,3
狂暴之心,皮城执法官,0,0
狂暴之心,盲僧,28,26
狂暴之心,破败之王,11,6
狂暴之心,祖安怒兽,0,1
狂暴之心,祖安狂人,3,6
狂暴之心,离群之刺,7,8
狂暴之心,符文法师,12,3
狂暴之心,翠神,1,1
狂暴之心,腕豪,11,11
狂暴之心,英勇投弹手,1,0
狂暴之心,荆棘之兴,3,1
狂暴之心,荒漠屠夫,1,2
狂暴之心,荣耀行刑官,13,13
狂暴之心,蒸汽机器人,2,4
狂暴之心,虚空之女,8,8
狂暴之心,虚空之眼,2,2
狂暴之心,虚空先知,4,1
狂暴之心,虚空恐惧,3,2
狂暴之心,虚空掠夺者,11,11
狂暴之心,虚空行者,10,10
狂暴之心,虚空遁地兽,1,5
狂暴之心,蛮族之王,9,17
狂暴之心,蜘蛛女皇,4,0
狂暴之心,血港鬼影,9,8
狂暴之心,解脱者,31,32
狂暴之心,诡术妖姬,20,21
狂暴之心,诺克萨斯之手,7,5
狂暴之心,诺克萨斯统领,0,1
狂暴之心,赏金猎人,31,30
狂暴之心,迅捷斥候,1,2
狂暴之心,远古巫灵,3,4
狂暴之心,远古恐惧,3,3
狂暴之心,迷失之牙,1,1
狂暴之心,逆羽,1,3
狂暴之心,邪恶小法师,2,0
狂暴之心,酒桶,7,10
狂暴之心,铁铠冥魂,4,1
狂暴之心,铸星龙王,1,1
狂暴之心,镕铁少女,5,3
狂暴之心,雪原双子,5,1
狂暴之心,青钢影,16,15
狂暴之心,风暴之怒,8,6
狂暴之心,魂锁典狱长,20,12
狂暴之心,魔法猫咪,14,14
狂暴之心,魔蛇之拥,6,1
狂暴之心,麦林炮手,12,7
狂暴之心,黑暗之女,2,2
狂暴之心,齐天大圣,1,3
狂暴之心,龙血武姬,4,1
狂野女猎手,猩红收割者,6,7
狂野女猎手,琴瑟仙女,2,2
狂野女猎手,瓦洛兰之盾,2,1
狂野女猎手,生化魔人,1,1
狂野女猎手,疾风剑豪,8,15
狂野女猎手,痛苦之拥,6,8
狂野女猎手,瘟疫之源,4,3
狂野女猎手,皎月女神,4,8
狂野女猎手,皮城女警,3,3
狂野女猎手,皮城执法官,1,0
狂野女猎手,盲僧,37,41
狂野女猎手,破败之王,11,5
狂野女猎手,祖安怒兽,3,1
狂野女猎手,祖安狂人,1,1
狂野女猎手,离群之刺,11,2
狂野女猎手,符文法师,9,16
狂野女猎手,翠神,4,0
狂野女猎手,腕豪,10,14
狂野女猎手,英勇投弹手,1,0
狂野女猎手,荆棘之兴,0,1
狂野女猎手,荒漠屠夫,1,2
狂野女猎手,荣耀行刑官,25,22
狂野女猎手,蒸汽机器人,4,4
狂野女猎手,虚空之女,7,9
狂野女猎手,虚空之眼,4,1
狂野女猎手,虚空先知,1,0
狂野女猎手,虚空恐惧,0,1
狂野女猎手,虚空掠夺者,12,10
狂野女猎手,虚空行者,5,7
狂野女猎手,虚空遁地兽,1,2
狂野女猎手,蛮族之王,11,9
狂野女猎手,蜘蛛女皇,0,1
狂野女猎手,血港鬼影,6,10
狂野女猎手,解脱者,18,24
狂野女猎手,诡术妖姬,12,19
狂野女猎手,诺克萨斯之手,6,9
狂野女猎手,诺克萨斯统领,0,0
狂野女猎手,赏金猎人,42,29
狂野女猎手,迅捷斥候,0,1
狂野女猎手,远古巫灵,6,3
狂野女猎手,远古恐惧,2,4
狂野女猎手,迷失之牙,5,8
狂野女猎手,逆羽,2,3
狂野女猎手,邪恶小法师,1,4
狂野女猎手,酒桶,8,10
狂野女猎手,铁铠冥魂,1,3
狂野女猎手,铸星龙王,0,2
狂野女猎手,镕铁少女,6,7
狂野女猎手,雪原双子,2,5
狂野女猎手,青钢影,19,16
狂野女猎手,风暴之怒,10,3
狂野女猎手,魂锁典狱长,12,13
狂野女猎手,魔法猫咪,23,20
狂野女猎手,魔蛇之拥,5,5
狂野女猎手,麦林炮手,7,8
狂野女猎手,黑暗之女,5,2
狂野女猎手,齐天大圣,3,5
狂野女猎手,龙血武姬,0,1
猩红收割者,琴瑟仙女,2,2
猩红收割者,瓦洛兰之盾,1,2
猩红收割者,生化魔人,0,3
猩红收割者,疾风剑豪,4,6
猩红收割者,痛苦之拥,2,2
猩红收割者,瘟疫之源,1,2
猩红收割者,皎月女神,3,2
猩红收割者,皮城女警,3,2
猩红收割者,皮城执法官,1,0
猩红收割者,盲僧,14,17
猩红收割者,破败之王,5,4
猩红收割者,祖安怒兽,0,0
猩红收割者,祖安狂人,2,0
猩红收割者,离群之刺,1,1
猩红收割者,符文法师,10,2
猩红收割者,翠神,1,0
猩红收割者,腕豪,5,4
