danmaku,zone,time,total_time
在那个关键时刻，拜登睡着了,information,1495.64100,1540
程序正义呢？,information,1145.88500,1540
来了来了！！！！,information,12.74000,1540
木得玩了,information,1363.94900,1540
老师好,information,4.49900,1540
肝上长了个沈帝,information,2.28000,1540
两边都会有小作弊,information,549.02400,1540
用制度约束权力  那用什么来树立制度,information,1311.67300,1540
肝皇,information,3.88100,1540
离谱离谱,information,11.15600,1540
快进到全进封锁,information,278.98100,1540
突然想起了“快乐男声”的投票，谁买票多谁赢,information,287.34400,1540
美国雪穗？,information,906.78300,1540
好家伙吃两头,information,1061.43900,1540
今天洗头了！,information,988.39300,1540
老师注意身体啊啊,information,18.83000,1540
官僚机构  必然会有腐败,information,1250.86500,1540
谢谢,information,1525.32100,1540
官僚机构,information,1234.79300,1540
要到极限了！杀手皇后，第三炸弹，败者食尘！,information,668.54000,1540
佐治亚州务卿：啪！很快啊！,information,480.71900,1540
周期率，生命周期，什么事物都逃不过,information,209.86100,1540
又要赚一笔,information,998.62900,1540
罗斯福在世  都不一定能,information,1462.06100,1540
给我狠狠的杀！！！,information,25.01900,1540
继续拖堂,information,1509.23800,1540
完了，自己自废武功,information,159.07400,1540
FBI啊,information,411.94000,1540
谢谢老师,information,1516.79400,1540
真要按发音，应该是“焦治亚”。。。,information,806.65000,1540
←造谣式辟谣，改主意，原先不是谣言,information,757.48700,1540
明天又要肝了,information,1020.16900,1540
彭佩奥:MMP！,information,599.85300,1540
肝拜下风,information,11.79900,1540
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,life,242.21500,437
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,life,169.86700,437
这套最亏,life,377.72800,437
第一个感觉是抠图,life,331.15900,437
好可爱呀妞妞！,life,6.13900,437
第五雕刻家,life,352.39500,437
这个我是真的笑了,life,361.32000,437
专业,life,307.30600,437
Hahahahaha,life,253.03000,437
吓死了,life,353.84500,437
。。。。,life,241.39100,437
血亏,life,385.01300,437
第一个最像,life,321.74500,437
没第一个好,life,243.46500,437
可能是拿现成模型改的,life,363.52900,437
哈哈哈哈哈哈哈哈哈哈,life,233.10700,437
浪浪！录个一天vlog好不好！ 想看看你都是怎么过一天的！,life,0.57400,437
哈哈哈哈哈哈哈哈,life,191.97600,437
0,life,376.04100,437
有点像虚拟人生人物 23333333,life,253.22500,437
哈哈哈哈哈哈哈哈,life,173.20400,437
这个建模水平，50都多了。,life,254.88900,437
哈哈哈哈哈哈哈哈哈哈哈,life,232.27900,437
退钱!哈哈哈哈哈哈哈,life,369.23700,437
？,life,357.69500,437
第一个300得是抠图贴当然像了,life,364.13700,437
“哈哈哈哈哈哈哈哈哈哈哈哈”,life,178.41000,437
借你吉言,life,424.04600,437
Maya!高举maya大旗！！,life,273.45900,437
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,life,174.76700,437
Maya啊。maya才是王道,life,106.57900,437
来了来了来了来了,life,5.41400,437
呵呵呵呵哈哈哈,life,423.02900,437
1,life,378.61400,437
哈哈哈哈哈哈哈哈哈哈哈哈,life,387.03000,437
哈哈哈哈哈哈哈哈哈哈哈哈哈,life,174.83400,437
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,life,105.80400,437
张大仙？？,life,172.51900,437
哈哈哈哈,life,117.33600,437
哈哈哈哈,life,208.03900,437
？？？？？？,life,359.25000,437
6.5。。。,life,330.58500,437
哈哈哈哈哈哈哈哈哈哈哈哈哈哈,life,170.03900,437
10,life,377.71900,437
哇这个我觉得最好诶,life,364.97900,437
《泰坦尼克号》,life,235.33900,437
哈哈哈哈哈哈哈哈,life,230.45900,437
哈哈哈哈哈哈哈哈哈哈哈哈哈哈好,life,185.13900,437
哈哈哈哈哈哈,life,169.07900,437
哈哈哈哈哈哈哈,life,101.21900,437
新年快乐！,life,33.69900,437
哈哈哈哈哈,life,172.65900,437
不能说完全相似，可以说是一模一样,life,177.87600,437
不能说是完全不同，只能说是毫不相关,life,357.44900,437
我们学校老师用过,life,106.43100,437
只有第一个和第三个靠谱些，哪怕第一个细节的有些像是软件生成的。,life,377.78700,437
又搬家了,life,13.80100,437
bgm好好听,life,328.65900,437
这个哪里拿来的吧,life,376.69800,437
哇,life,313.82900,437
好翘啊,life,239.44200,437
挺好的,life,195.62500,437
第一个满分 哈哈哈  第三个最好看,life,386.89600,437
太Q了吧,life,365.61300,437
哈哈哈,life,351.24800,437
第一个最像,life,320.83600,437
不行，我可是出了钱的，两个硬币，拿着，我要准备喷了,life,95.25200,437
全包眼线？？,life,245.22500,437
哈哈哈哈哈,life,380.71900,437
哈哈哈哈哈哈哈,life,169.12900,437
哈哈哈,life,262.03500,437
哈哈哈哈哈哈哈,life,248.21200,437
自己觉得自己不值得这么多，所以工资上不去,life,305.32800,437
哈哈哈哈哈哈哈！！！！,life,185.10100,437
哈哈哈哈哈哈哈哈哈哈,life,238.56500,437
500那个做得最认真，倒数第二个最优秀,life,400.27000,437
哈哈哈哈哈,life,173.19100,437
值个p,life,207.86900,437
豪无人性,life,67.67900,437
哈哈哈哈哈哈哈哈哈哈哈哈哈,life,178.15100,437
山顶洞人,life,168.98800,437
哈哈哈哈哈哈哈哈哈哈哈哈哈,life,189.27200,437
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！,life,168.13900,437
夫妻对拜,life,34.85000,437
这 都不是你,life,260.37300,437
哇⊙?⊙！,life,298.74800,437
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,life,104.81000,437
哈哈哈哈哈哈哈哈哈哈哈有三年动画那味儿了,life,227.98800,437
说实话 可以直接去下载,life,379.15700,437
哈哈哈哈哈哈哈哈哈哈哈,life,189.21700,437
你能重新拍照吗哈哈哈哈哈哈哈,life,141.57700,437
maya,life,272.97900,437
值,life,199.39200,437
抠图？？,life,208.80000,437
？,life,174.99700,437
？,life,356.30900,437
北京人,life,173.73700,437
期待(?˙ー˙?),life,417.85900,437
哈哈哈哈哈哈哈哈哈哈哈,life,233.36000,437
哈哈哈哈哈哈哈哈哈,life,181.86300,437
0分，这不是你,life,375.67900,437
完全一致,life,167.47500,437
哈哈哈哈哈哈哈,life,176.15900,437
这是个啥,life,364.85900,437
我选300的,life,370.73400,437
这个挺像,life,302.45900,437
10,life,378.85500,437
可爱,life,362.45700,437
厉害,life,357.40900,437
可以,life,350.52600,437
十二生肖的xswl,life,332.16600,437
这个还可以,life,301.06400,437
哈哈哈哈嗝,life,246.10900,437
哈哈哈哈,life,228.99000,437
哈哈哈哈嗝,life,182.89800,437
哈哈哈哈哈哈,life,170.23000,437
hhhhhhhhhhh,life,106.28000,437
哈哈哈哈嗝,life,104.86500,437
哈哈哈,life,360.25000,437
0-0,life,6.26200,437
毫不相干,life,351.45900,437
你能重新拍照吗哈哈哈哈,life,142.73100,437
哈哈哈哈哈,life,138.29900,437
9999,life,382.53600,437
哈哈哈哈哈哈哈哈笑死了,life,260.42200,437
这谁,life,363.65000,437
哈哈哈哈哈哈哈哈,life,229.14400,437
贴图。。。,life,195.23700,437
一毛一样,life,173.06300,437
哈哈哈哈哈哈哈哈哈哈,life,256.37900,437
乂,life,58.73400,437
前面那个水龙头笑死了,life,315.81700,437
3的max,life,270.99100,437
太便宜了,life,193.66500,437
确实 现在建模没有四位数以下的,life,123.95500,437
哈哈哈哈哈,life,239.10200,437
正常精致建模都是五位数起步,life,97.59000,437
300的是用软件映射的，500的确是学生做的,life,420.32500,437
之前800是写实派,life,367.82500,437
毫不相干是真的，感觉这个可以发给所有女生,life,367.62500,437
卡通风格,life,353.32600,437
还是第一个好,life,325.86700,437
这个完全不像啊，还不如第一个,life,254.90600,437
不如300的,life,236.06600,437
像还是很像的，不过就是因为像才显得恐怖，恐怖谷效应,life,177.10600,437
这个300的还不错了，一般游戏中人物有表情是要加表情捕捉的,life,166.73900,437
夫妻对拜,life,33.45200,437
我们公司是外包，一个剑灵女性角色，要价是七万，但我们只是每月拿五千工资而已。（2010年的时候）,life,93.50200,437
哈哈哈哈哈哈哈哈哈哈哈,life,245.82200,437
植物大战僵尸里的火桩,life,187.77500,437
太可爱了,life,9.40700,437
哈哈哈哈哈哈哈哈,life,366.12000,437
我怎么遇不到这么好的甲方555,life,379.12000,437
技术不行啊,life,397.19100,437
不能说一模一样，只能说毫不相干,life,369.35900,437
你也一样哈,life,419.55800,437
元谋人?,life,166.53100,437
具虎东,life,69.81500,437
好家伙，立体抠图,life,191.15500,437
没把握来开店铺干嘛，我直接疑惑,life,210.10700,437
哈哈哈哈哈,life,376.38900,437
你能重新拍照吗,life,140.66200,437
哈哈哈哈哈哈哈哈哈,life,233.62000,437
看样子你是没见过高精度的影视模型～～～～,life,373.95300,437
刚毕业的学生做的吧？,life,347.64900,437
剧续加油,life,43.64600,437
哈哈哈哈.,life,256.78200,437
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈.,life,167.54200,437
稳赚,life,201.57200,437
莫名想笑,life,185.80100,437
居然是同款衣服！,life,29.71700,437
1,life,378.26300,437
野食小哥？,life,190.30100,437
哈哈哈哈哈哈哈,life,179.21100,437
犀牛,life,282.69900,437
这是次时代了？,life,329.76200,437
AI做的可能比第一个好,life,212.83200,437
流落在英国的人首,life,301.28900,437
我想看清右边模糊的房间长啥样,life,100.39900,437
更好看了,life,33.70500,437
哈哈哈哈哈哈哈哈哈哈,life,107.89900,437
？？？？完全不像哇,life,367.13500,437
真是理想甲方,life,392.91600,437
哈哈哈哈哈哈哈哈,life,171.58400,437
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,life,246.49500,437
哈哈哈哈哈哈哈哈哈哈哈,life,168.44600,437
三年动画系列,life,264.28700,437
血亏 不过设备挺贵的,life,202.88900,437
对啊这是一键建模出来的照片够就行了,life,188.54100,437
刚完建模就看到了这 我裂开了,life,96.59500,437
感觉环境很不错,life,20.88400,437
不会这个人是max小仙女吧,life,251.58200,437
血亏,life,373.37500,437
一模一样,life,184.46900,437
哈哈哈哈哈哈哈哈哈,life,236.14200,437
哈哈哈哈哈哈,life,154.97800,437
山顶洞人哈哈哈哈,life,168.06400,437
我觉得还行,life,251.91900,437
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,life,167.57100,437
浪浪新年快乐！,life,419.34500,437
这个钱真好赚,life,377.79500,437
不值,life,353.49200,437
哈哈哈哈哈哈哈哈哈哈哈哈哈哈,life,177.77800,437
鬼啊,life,323.42000,437
哈哈哈哈哈哈哈哈哈哈哈,life,237.28900,437
哈哈哈哈哈哈哈哈哈哈哈哈哈,life,173.63000,437
blender,life,364.33200,437
这个专业,life,307.07300,437
300值了,life,202.66600,437
哈哈哈哈哈哈,life,241.56800,437
反话哈哈哈哈哈,life,380.01500,437
3dmax,life,274.85300,437
很像啊,life,167.83000,437
哈哈哈哈,life,175.83500,437
